filename,publish_date,abstract
jofi.13160.txt,2022/8/1,"We analyze the effects of regulatory interference in compensation contracts, focusing on recent mandatory deferral and clawback requirements restricting incentive compensation of material risk-takers in the financial sector. Moderate deferral requirements have a robustly positive effect on risk-management effort only if the bank manager¡®s outside option is suffiiently high; otherwise, their effectiveness depends on the dynamics of information arrival. Stringent deferral requirements unambiguously backfire. Our normative analysis characterizes whether and how deferral and clawback requirements should supplement capital regulation as part of the optimal policy mix. "
jofi.13161.txt,2022/8/1,"This paper uses surveys to document CFO perspectives on corporate planning, investment, capital structure, payout, and shareholder versus stakeholder focus. Comparing policy decisions today to those 20 years ago, I find that companies employ decision rules that are conservative, sticky, and geared to time the market; rely on internal forecasts that are miscalibrated and considered reliable only two years ahead; and emphasize corporate objectives that focus increasingly on stakeholders and revenues. These practice of corporate finance themes can discipline academic models toward better explaining outcomes. Models of satisfiing decision-making or costly managerial biases align with many of the themes. "
jofi.13162.txt,2022/8/1,"This paper presents empirical evidence that the maturity structure of financial leverage affects the cross-section of equity returns. We find that short-term leverage is associated with a positive premium, whereas long-term leverage is not. The premium for short-term compared to long-term leverage reflects higher exposure of equity to systematic risk. To rationalize our findings, we show that the same patterns emerge in a model of debt rollover risk with endogenous leverage and debt maturity choice. Our results suggest that analyses of leverage effects in asset prices and corporate financial applications should account for the maturity structure of debt. "
jofi.13163.txt,2022/8/1,"We show that firm liability structure and associated cash flows matter for firm behavior and that financial market participants price stocks accordingly. Stock price reactions to monetary policy announcements depend on the type and maturity of debt issued by the firms and the forward guidance provided by the Fed, both at and away from the zero lower bound. Further, the marginal stock market participant knows the current liability structures of firms and does not rely on rules of thumb. The cash flow exposure at the time of monetary policy actions predicts future investment, assets, and net worth, clearly violating the Modigliani-Miller theorem. "
jofi.13165.txt,2022/10/1,"We provide a model to understand the effects of commodity futures financialization on various market variables. We distinguish between financial speculators and financial hedgers and study their separate and combined effects on the informativeness of futures prices, the futures price bias, the comovement of futures prices with other markets, and the predictiveness of financial trading. We capture the interactions between commodity futures financialization and the real economy through spot prices and production decisions. A dynamic extension illustrates how key variables change over time in a period of acute financialization in a way that is consistent with observed empirical patterns. "
jofi.13166.txt,2022/12/1,"Do financial crises radicalize voters? We study Germany¡®s 1931 banking crisis, collecting new data on bank branches and firm-bank connections. Exploiting cross-sectional variation in precrisis exposure to the bank at the center of the crisis, we show that Nazi votes surged in locations more affected by its failure. Radicalization in response to the shock was exacerbated in cities with a history of anti-Semitism. After the Nazis seized power, both pogroms and deportations were more frequent in places affected by the banking crisis. Our results suggest an important synergy between financial distress and cultural predispositions, with far-reaching consequences. "
jofi.13168.txt,2022/10/1,"We extract cost of capital measures for banks using analyst earnings forecasts, which we show are unbiased. We find that the cost of equity and the cost of debt decrease in the Tier 1 ratio, whereas total cost of capital is uncorrelated with the Tier 1 ratio. These findings suggest that investors adjust their return expectations for banks in accordance with the Modigliani¡¯ iller conservation-of-risk principle. Hence, increased capital requirements are not made socially costly based on a notion that market pricing violates risk conservation. Equity can nevertheless still be privately costly for banks because of reduced subsidies. "
jofi.13169.txt,2022/10/1,"The rewards received by financial managers depend on both relative performance (e.g., fund inflows based on fund rankings, promotions based on peer comparisons) and absolute performance (e.g., bonus payments for meeting accounting targets, hedge-fund incentive fees). Both relative and absolute performance rewards engender risk-taking. In this paper, we show that these two sources of risk-taking, relative and absolute performance rewards, mitigate the risk-taking incentives produced by the other. This mutual incentive-reduction effect generates a number of novel predictions about the relationship of managerial risk-taking with the structure of relative and absolute performance rewards. "
jofi.13170.txt,2022/10/1,"We analyze how regulatory constraints on household leverage¡¯ n the form of loan-toincome and loan-to-value limits¡¯ ffect residential mortgage credit and house prices as well as other asset classes not directly targeted by the limits. Loan-level data suggest that mortgage credit is reallocated from low- to high-income borrowers and from urban to rural counties. This reallocation weakens the feedback between credit and house prices and slows house price growth in ¡¯ ot¡¯ housing markets. Banks whose lending to households is more affected by the regulatory constraint drive this reallocation, but also substitute their risk-taking into holdings of securities and corporate credit. "
jofi.13171.txt,2022/10/1,"We examine how creditor protection affects firms with different levels of owners¡¯ and managers¡¯ personal costs of bankruptcy (PCB). Theoretically, we show that firms with high PCB borrow and invest more under a more debtor-friendly management stay system, whereas firms with low PCB borrow and invest more under a more creditorfriendly receivership system. Intuitively, stronger creditor protection relaxes financial constraints but reduces credit demand. Which effect dominates depends on owners¡¯ and managers¡¯ PCB. Empirically, we find support for these predictions using a Korean bankruptcy reform that replaced receivership with management stay. "
jofi.13172.txt,2022/10/1,"This paper introduces a dynamic change of measure approach for computing analytical solutions of expected future prices (and therefore, expected returns) of contingent claims over a finite horizon. The new approach constructs hybrid probability measures called equivalent expectation measures (EEMs) that provide the physical expectation of the claim¡®s future price before the horizon date, and serve as pricing measures on or after the horizon date. The EEM theory can be used for empirical investigations of both the cross-section and the term structure of returns of contingent claims, such as Treasury bonds, corporate bonds, and financial derivatives. "
jofi.13173.txt,2022/10/1,"Maintaining economic output during the COVID-19 pandemic results in benefits for firm shareholders but comes at a potential cost to public health. Using store-level data, we examine how a CEO¡®s political leaning impacts this trade-off. We document that firms with a Republican-leaning CEO experience a relative increase in store visits compared to firms with a Democratic-leaning CEO. The increase in store visits is associated with higher sales and positive abnormal stock returns. However, we also document higher COVID-19 transmission rates and more employee safety complaints in communities where establishments with higher store traffi are managed by a Republican-leaning CEO. "
jofi.13174.txt,2022/10/1,"This paper explores the connection between rising intangible capital and the secular upward trend in U.S. corporate cash holdings. We calibrate a dynamic model with two productive assets¡¯ angible and intangible capital¡¯ n which only tangible capital can serve as collateral. We highlight the following points: (i) a shift toward intangible capital shrinks firms¡¯ debt capacity and leads them to hold more cash, (ii) the effect accounts for three-quarters of the observed trend in average cash ratios, and (iii) it also accounts for the upward trend of cash ratios in the cross-section of small and large firms and in the aggregate. "
jofi.13175.txt,2022/10/1,"We propose a model of sovereign debt in which countries vary in their level of financial development, defined as the extent to which they can issue debt denominated in domestic currency in international capital markets. We show that low levels of financial development generate the ¡¯ ebt intolerance¡¯ phenomenon that plagues emerging markets: it reduces overall debt capacity, increases credit spreads, and limits the country¡®s ability to smooth consumption. "
jofi.13176.txt,2022/10/1,"Institutions often own equity in multiple firms that compete in the same product market. Prior research has shown that these institutional ¡¯ ommon owners¡¯ induce anticompetitive pricing behavior in the airline industry. This paper reevaluates this evidence and shows that the documented positive correlation between common ownership and airline ticket prices stems from the market share component of the common ownership measure, and not the ownership and control components. We further show that the results are sensitive to measures of investor control and to assumptions about equity holders¡¯ ownership and control during bankruptcy. "
jofi.13178.txt,2022/12/1,"This paper studies China¡®s recent exchange rate policy for the renminbi (RMB). We demonstrate empirically that a two-pillar policy is in place, aiming to balance exchange rate flexibility and RMB index stability via market and basket pillars. We further extend and validate the formulation that incorporates the so-called countercyclical factor. Theoretically, we develop a flexible-price monetary model for the RMB in which the two-pillar policy arises endogenously as an optimal response of the government. We estimate the model by generalized method of moments and quantitatively assess various policy trade-offs. "
jofi.13179.txt,2022/12/1,"Using proprietary financial data on millions of households, we show that likelyRepublicans increased the equity share and market beta of their portfolios following the 2016 presidential election, while likely-Democrats rebalanced into safe assets. We provide evidence that this behavior was driven by investors interpreting public information based on different models of the world. We use detailed controls to rule out the main nonbelief-based channels such as income hedging needs, preferences, and local economic exposures. These findings are driven by a small share of investors making big changes, and are stronger among investors who trade more ex ante. "
jofi.13180.txt,2022/12/1,"Agency mortgage-backed securities (MBSs) with diverse characteristics are traded in parallel through individualized specified pool (SP) contracts and standardized tobe-announced (TBA) contracts with delivery flexibility. This parallel trading environment generates distinctive effects on MBS pricing and trading: (i) Although cheapestto-deliver (CTD) issues are present in TBA trading and absent from SP trading by design, MBS heterogeneity associated with CTD discounts affects SP yields positively, with the effect stronger for lower-value SPs; (ii) high selling pressure amplifies the effects of MBS heterogeneity on SP yields; and (iii) greater MBS heterogeneity dampens SP and TBA trading activities but increases their ratio. "
jofi.13181.txt,2022/12/1,"We quantify the role of global production linkages in explaining spillovers of U.S. monetary policy shocks on country-sector stock returns. We estimate a structural spatial autoregression (SAR) model that is consistent with an open-economy production network framework. Using the SAR model, we decompose the total impact of U.S. monetary policy on global stock returns into direct and network effects. Nearly 70% of the total impact is due to the network effect of global production linkages. Empirical counterfactuals show that shutting down global production linkages halves the total impact of U.S. monetary policy shocks. "
jofi.13182.txt,2022/12/1,"We develop a tractable equilibrium pricing model to explain observed characteristics in equity returns, VIX futures, S&P 500 options, and VIX options data based on affine jump-diffusive state dynamics and representative agents endowed with Duffie-Epstein recursive preferences. Our calibrated model replicates consumption, dividends, and asset market data, including VIX futures returns, the average implied volatilities in SPX and VIX options, and first- and higher-order moments of VIX options returns. We document a time variation in the shape of VIX-option-implied volatility and a time-varying hedging relationship between VIX and SPX options that our model both captures. "
jofi.13183.txt,2022/12/1,"We study the influence of financial innovation by fintech brokerages on individual investors¡¯ trading and stock prices. Using data from Robinhood, we find that Robinhood investors engage in more attention-induced trading than other retail investors. For example, Robinhood outages disproportionately reduce trading in high-attention stocks. While this evidence is consistent with Robinhood attracting relatively inexperienced investors, we show that it is also driven in part by the app¡®s unique features. Consistent with models of attention-induced trading, intense buying by Robinhood users forecasts negative returns. Average 20-day abnormal returns are -3.7% for the top stocks purchased each day. "
jofi.13184.txt,2022/12/1,"We study secured lending contracts using a proprietary, loan-level database of bilateral repurchase agreements containing groups of simultaneous loans backed by multiple tranches within a securitization. We show that lower-quality loans (i.e., loans backed by lower-rated collateral) have higher margins and spreads. We calibrate a model using collateral asset prices and find that lower-quality loans are riskier despite the higher margins, yet cheaper for the borrower. This finding is consistent with a combination of lender optimism and reaching for yield. We also show that lowerquality loans have longer maturity, consistent with models of rollover concerns with asymmetric information. "
jofi.13185.txt,2022/12/1,We analyze the effect of import competition on household balance sheets using individual data on consumer finances. We exploit variation in local industry exposure to foreign competition to study households¡¯ response to the income shock triggered by China¡®s accession to the World Trade Organization. We show that household debt increases signifiantly in regions where manufacturing industries are more exposed to import competition. The effects are driven by home equity extraction and are concentrated in areas with strong house price growth. Our results highlight the role played by mortgage markets in absorbing displacement shocks triggered by globalization. 
